anio,mes,recaudacion,emae,ipc_argentina,ipc_cordoba,ipc_tucuman,ipc_santafe,ipc_gba,ipc_mendoza,exportaciones,importaciones,dolar_blue,dolar_oficial,monedas_publico,ingresos_familiares
1996,6,,,,,0.0019602930122188,,47.75808,35.73927937073045,2205.984287,1996.430468,,,,
1996,7,,,,,-0.000897322741983,,48.01702,35.8710413939292,2225.214897,2291.016833,,,,
1996,8,,,,,-0.0014428952134159,,47.97983,35.849240794281506,2270.073421,2307.531306,,,,
1996,9,,,,,-0.0010026393005116,,48.06695,36.07534333892155,1943.261033,1980.870151,,,,
1996,10,,,,,0.0051510634215459,,48.30925,35.93159384688765,2073.768079,2294.085075,,,,
1996,11,,,,,-0.0019529529235559,,48.23422,35.5828128622354,1918.357024,2098.768905,,,,
1996,12,,,,,0.0011034442172167,,48.09669,35.09633333938847,2036.458536,2078.263976,,,,
1997,1,,,,,-0.0045852683557697,,48.32133,34.76809412710767,1894.771291,2333.374522,,,,
1997,2,,,,,-0.0021407901730348,,48.50713,34.755877780585934,1884.397762,2026.635464,,,,
1997,3,,,,,-0.0028111915013241,,48.26801,34.90773812563837,1994.675591,2133.055331,,,,
1997,4,,,,,0.002522367464427,,48.10848,35.17120495261421,2420.242907,2529.043342,,,,
1997,5,,,,,0.0020868175292673,,48.06856,35.230541492862656,2562.975662,2543.884835,,,,
1997,6,,,,,-0.0010486205470549,,48.17801,35.33450918199614,2265.186338,2446.750637,,,,
1997,7,,,,,-0.002084657805639,,48.28507,35.36828294562357,2357.720678,2733.556414,,,,
1997,8,,,,,-0.0012000711153251,,48.36453,35.60023617612706,2356.217585,2693.938373,,,,
1997,9,,,,,-0.002714529407402,,48.34137,35.658142230834315,2276.578857,2766.845686,,,,
1997,10,,,,,-0.001502260828177,,48.26564,35.58956475398981,2373.950293,2836.165533,,,,
1997,11,,,,,-0.0020258896783899,,48.17236,35.55175702113623,2022.435923,2799.478241,,,,
1997,12,,,,,0.0002089708187177,,48.25444,35.58630324695589,2021.701632,2607.45558,,,,
1998,1,,,,,0.0003432374755629,,48.55776,35.54158626893839,1767.165552,2558.320938,,,,
1998,2,,,,,-0.0008354218880534,,48.72707,35.40508933859831,1883.433118,2282.81215,,,,
1998,3,,,,,0.0036132345914955,,48.66586,35.699139946444745,2239.499068,2693.948937,,,,
1998,4,,,,,0.0017554821625159,,48.67135,35.918805306149444,2489.795725,2739.397399,,,,
1998,5,,,,,0.0013811334204586,,48.6362,36.08791730682858,2571.806531,2625.797703,,,,
1998,6,,,,,-0.0020465971614587,,48.72905,36.42489678576604,2624.455168,2823.103117,,,,
1998,7,,,,,-0.0008470672155266,,48.88135,36.71248159896631,2362.119198,3027.288463,,,,
1998,8,,,,,-0.0014427224321027,,48.89122,36.82543273729844,2367.288775,2740.494494,,,,
1998,9,,,,,-0.0009532746473629,,48.8761,36.86534328389756,2297.692201,2660.692638,,,,
1998,10,,,,,-0.0007752747006991,,48.69729,36.454436312191554,2015.444098,2591.191333,,,,
1998,11,,,,,-0.0025812804941734,,48.58166,36.22311249532618,1884.364998,2456.459198,,,,
1998,12,,,,,-2.9918621349858467e-05,,48.57508,35.56573286487363,1930.633962,2177.853901,,,,
1999,1,,,,,-0.0027525955180563,,48.80407,35.19550890195898,1543.548732,1906.339612,,,,
1999,2,,,,,-0.0024751732621284,,48.72567,35.01858215876833,1523.961372,1855.728419,,,,
1999,3,,,,,-0.0030226927530564,,48.35983,35.11611266296647,1997.620964,2078.156161,,,,
1999,4,,,,,-0.0047665017497285,,48.31247,35.28302457688327,2034.355489,1873.381965,,,,
1999,5,,,,,-0.0004546832373446,,48.0746,35.367360282449496,2219.881806,1930.700242,,,,
1999,6,,,,,-0.0034116755117514,,48.07168,35.30427873105423,2129.491227,2212.477304,,,,
1999,7,,,,,-0.002099657664511,,48.16103,35.20269995277453,1940.966322,2278.15093,,,,
1999,8,,,,,-0.0010520377513836,,47.97974,35.12487438690624,2098.959408,2330.824814,,,,
1999,9,,,,,-0.0034189077810678,,47.88415,34.81745446119188,1897.670763,2233.969426,,,,
1999,10,,,,,-0.0023126167794896,,47.87666,34.888237746740906,1900.922454,2213.08487,,,,
1999,11,,,,,-0.003100870392828,,47.72533,34.61252596353249,1965.448523,2290.06047,,,,
1999,12,,,,,0.0052201228807686,,47.69565,34.24293856668367,2055.807683,2305.283163,,,,
2000,1,,,,,-0.0035386029411763,,48.09879,34.34315266175708,1768.244543,1852.193641,,,,
2000,2,,,,,0.0008301434303369,,48.10076,34.31641545650675,1783.322687,1907.761751,,,,
2000,3,,,,,-7.680137628059311e-05,,47.84662,34.366995994757595,2160.647313,2116.315833,,,,
2000,4,,,,,0.0006144582014809,,47.79282,34.43558205451534,2324.368432,1905.387148,,,,
2000,5,,,,,-0.0016733703828795,,47.60705,34.2587525843415,2600.344922,2215.13106,,,,
2000,6,,,,,-0.0037983053714496,,47.51903,34.31026722965073,2390.707224,2178.239002,,,,
2000,7,,,,,0.0010959834521934,,47.72541,34.407668990150164,2364.106024,2201.590618,,,,
2000,8,,,,,-0.0039628081969992,,47.62273,34.3196125916913,2216.324865,2319.562385,,,,
2000,9,,,,,-0.0028329927549694,,47.5496,34.3399269168617,2158.032348,2083.755144,,,,
2000,10,,,,,0.0053094872153136,,47.63481,34.51582514094824,2071.541729,2251.365851,,,,
2000,11,,,,,-0.0028569222453864,,47.40065,34.451776581327124,2146.940426,2184.621858,,,,
2000,12,,,,,-0.0016571163078829,,47.34766,34.08011641092913,2356.448472,2064.560923,,,,
2001,1,,,,,-0.0010083303600514,,47.38574,33.93664443309023,2041.302466,1954.05538,,,,
2001,2,,,,,0.003571539488804,,47.2778,33.765994660454304,1843.380988,1753.888,,,,
2001,3,,,,,-0.0022126632419384,,47.36788,34.04632834244629,2023.50844,2034.960501,,,,
2001,4,,,,,-0.0006358067767697,,47.68451,34.35972054529511,2392.066811,1917.986285,,,,
2001,5,,,,,0.0012413878716404,,47.71537,34.46745899431516,2567.36461,2080.779547,,,,
2001,6,,,,,-0.0002944640753828,,47.37121,34.390989528739915,2544.933963,1777.331684,,,,
2001,7,,,,,-0.0018293155569334,,47.21627,34.59429013385344,2353.030752,1769.34889,,,,
2001,8,,,,,-0.0041312687343719,,47.0474,34.503726094240875,2510.006543,1822.26093,,,,
2001,9,,,,,-0.0015439559582662,,47.01178,34.22678409346705,2192.274464,1431.492715,,,,
2001,10,,,,,0.0004373496610538,,46.80438,34.14706313425669,2050.485358,1511.836087,,,,
2001,11,,,,,-0.0012802498048398,,46.65088,33.90986002181704,2070.303061,1333.733876,,,,
2001,12,,,,,0.0022042271135566,,46.61541,33.86633034679871,1954.068883,931.90529,,,,
2002,1,,,,,0.0211202795239357,,47.68412,34.29390247505955,1817.821769,850.579913,2.05,,,
2002,2,,,,,0.0390602324977468,,49.18163,35.11797658562664,1781.933597,627.759578,2.19,,,
2002,3,,,,,0.0519406057042046,,51.127,36.74472474306466,2112.397988,592.89003,3.05,,,
2002,4,,,,,0.092211367797297,,56.4384,40.47211230802518,2181.683896,612.000097,3.03,3.0,,
2002,5,,,,,0.0600504152218141,,58.702,43.00903550075435,2369.474217,861.772801,3.62,3.65,,
2002,6,,,,,0.0549828593501039,,60.8282,44.84916918637125,2226.4524,682.741867,3.92,3.9,,
2002,7,,,,,0.0178377326971704,,62.7678,46.4020899850286,2244.532617,811.047619,3.73,3.74,,
2002,8,,,,,0.0386699341262168,,64.2378,47.82982899397667,2176.77287,762.017442,3.64,3.65,,
2002,9,,,,,0.011114959198251,,65.1055,48.66026876520204,2296.652424,719.03624,3.75,3.76,,
2002,10,,,,,0.0129622691998929,,65.2478,49.190192133934815,2258.078685,875.8879939999999,3.53,3.54,,
2002,11,,,,,0.0049452639587472,,65.58,49.69292197252963,2160.459019,808.925851,3.66,3.66,,
2002,12,,,,,0.0073919078061911,,65.7028,49.78350031699761,2024.339229,784.885921,3.37,3.39,,
2003,1,,,,,0.0106672790088406,,66.5696,50.33674060005173,2194.600115,798.965113,3.23,3.23,,
2003,2,,,,,0.0105340342252838,,66.9464,50.42992242820466,2128.348099,776.897236,3.2,3.22,,
2003,3,,,,,0.0074093756706761,,67.3372,51.02906699227548,2252.140654,933.671292,2.99,3.02,,
2003,4,,,,,0.0034796193722482,,67.3744,51.44766997619308,2458.771586,1109.900313,2.83,2.85,,
2003,5,,,,,-0.0022847437750841,,67.116,51.04932266753869,3122.970139,1085.073495,2.87,2.88,,
2003,6,,,,,-0.0035058921279549,,67.0585,50.85653613115291,2874.302247,1149.080471,2.79,2.82,,
2003,7,,,,,-0.0044028674564034,,67.3563,50.621450137314206,2835.561342,1259.782508,2.92,2.94,,0.534
2003,8,,,,,-0.012899338181224,,67.3727,50.71451752662384,2346.896698,1135.068814,2.96,2.98,,
2003,9,,,,,-0.0076048381255884,,67.3994,50.577848938018825,2368.509313,1318.22355,2.92,2.93,,
2003,10,,,,,0.0025126675980565,,67.7967,51.235085519917256,2441.194198,1439.599106,2.87,2.89,,0.525
2003,11,,,,,0.0033903593156881,,67.9639,51.590031897252025,2453.730904,1336.225802,2.97,2.99,,
2003,12,,,,,0.0028399373970004,,68.1082,51.42122029853653,2461.72732,1508.286436,2.955,2.96,,
2004,1,,92.62750602691052,,,0.0039791225259677,,68.3945,51.55967699406803,2322.450679,1608.575067,2.92,2.94,,0.512
2004,2,,90.1861793165596,,,0.0018838789376157,,68.4633,51.61774040218482,2395.035139,1363.731431,2.93,2.94,,
2004,3,,101.88329804238072,,,0.0061855881960071,,68.8695,52.28931044920596,2657.573743,1690.058163,2.87,2.88,,
2004,4,,102.5674302511826,,,0.0055042124074547,,69.4604,52.86139022683751,3039.747864,1650.876869,2.8425,2.86,,0.513
2004,5,,109.87750394051662,,,0.0093942963925901,,69.9679,53.3134951821297,3394.395773,1792.15734,2.965,2.98,,
2004,6,,105.66240620209852,,,0.0078580124561068,,70.3639,53.5754456944319,2950.695035,2039.339799,2.96,2.97,,
2004,7,,101.1069972900212,,,0.0053908355795147,,70.6882,53.65858551408569,3034.288112,1969.827469,2.9775,2.99,,0.502
2004,8,,98.35573694243756,,,0.0082414854532818,,70.931,54.06354166594037,2944.953517,2031.629332,3.0075,3.02,,
2004,9,,98.08637453469638,,,0.0016742170573171,,71.3774,54.20033899824409,3001.937097,2025.221298,2.9975,3.0,,
2004,10,,97.8356659809799,,,0.0058008062137449,,71.6599,54.31406259876847,2830.652208,1972.50071,2.9675,2.99,,0.494
2004,11,,100.1319466812214,,,-0.0011730205278591,,71.6615,54.37557347703952,3041.861773,2192.617922,2.9375,2.96,,
2004,12,,101.67895479099536,,,0.0080250538265804,,72.2606,54.39521404352001,2962.142762,2108.745995,2.975,2.99,,
2005,1,,98.473359529179,,,0.0067961165048543,,73.3343,54.338738474353946,2781.10538472,1901.01315326,2.9375,2.94,,0.496
2005,2,,96.11886613343404,,,0.0117647058823529,,74.028,54.72478360735413,2606.25579542,1867.28695072,2.9175,2.94,,
2005,3,,110.65642586719524,,,0.0149637819290887,,75.1723,55.60938156116884,3054.43422417,2197.56781069,2.9275,2.94,,
2005,4,,116.54519048214908,,,0.0149309794346887,,75.5409,56.28112326645491,3560.85679179,2379.91431089,2.9075,2.93,,0.487
2005,5,,126.66194335502726,,,0.0029607698001481,,75.9947,56.725998547821945,3695.28917558,2475.96668188,2.8925,2.9,,
2005,6,,116.50222321492876,,,0.0036900369003689,,76.6907,57.03898020132045,3450.19364309,2723.61559605,2.88,2.9,,
2005,7,,107.58113926245956,,,0.011672794117647,,77.4608,57.37351354998248,3601.00163083,2349.03494825,2.8675,2.88,,0.5
2005,8,,105.82089279310112,,,0.008994276369583,,77.7992,57.78313308470141,3837.36496993,2625.66841328,2.91,2.92,,
2005,9,,104.89213472672316,,,0.0115253016387538,,78.704,58.70824238904255,3482.92912183,2468.08392313,2.9075,2.92,,
2005,10,,104.4606653849844,,,0.0079223784938579,,79.319,59.269380023116106,3398.85660048,2502.67688541,3.0025,3.02,,0.475
2005,11,,108.00375438454834,,,0.011127792987724,,80.2759,60.039350713694375,3273.90673193,2701.12671541,2.9775,2.99,,
2005,12,,110.50332389924424,,,0.0075989169359769,,81.1696,60.266398464897925,3644.56755523,2494.93414456,3.05,3.05,,
2006,1,,106.53094787692405,,,0.0130894590846047,,82.2052,61.00148397137198,3187.53118885,2323.63815691,3.0725,3.08,,0.489
2006,2,,104.0901370432872,,,0.0044493882091212,,82.531,61.31180344675652,3089.94789967,2326.03863689,3.075,3.09,,
2006,3,,118.58827645043104,,,0.0081778686429848,,83.5258,61.96312244732326,3647.99071913,2722.10569931,3.095,3.09,,
2006,4,,122.08710730131628,,,0.0079425433037601,,84.3381,62.55031872827677,3925.34138827,2545.46705789,3.0625,3.07,,0.473
2006,5,,133.37101567477424,,,0.0015089278229524,,84.7328,63.07034358109667,4181.28523601,2825.92754639,3.095,3.1,,
2006,6,,124.29274775102324,,,0.0041851510839541,,85.1431,63.41559020731573,3847.77893888,2859.17932532,3.1,3.1,,
2006,7,,117.0456318535268,,,0.0079186463282487,,85.6685,63.54162657755709,3816.863382,2852.36632267,3.105,3.1,,0.476
2006,8,,116.30360797574892,,,0.0081872312272576,,86.1504,63.7446330079848,4246.16490995,3280.79358685,3.1,3.11,,
2006,9,,114.80248033323907,,,0.0068903289311787,,86.9252,64.20798935002526,4048.10829441,3169.427296,3.12,3.12,,
2006,10,,116.47750825324565,,,0.0063543788187372,,87.6692,64.64011568426301,4203.73495455,3255.11398568,3.1125,3.11,,0.485
2006,11,,118.14078229406633,,,0.0103618554197361,,88.2896,65.3105043873389,4110.08171012,3237.23025431,3.0925,3.09,,
2006,12,,119.60317208093002,,,0.0165050877333547,,89.1559,66.33260477529352,4241.37445591,2756.39460339,3.09,3.09,,
2007,1,,114.70176482722368,,,0.0125325135965949,,90.1761,67.30692310365741,3389.54999207,2951.04225528,3.1225,3.12,,0.476
2007,2,,112.74324828605302,,,0.0085629768021173,,90.4483,67.94336246859487,3587.33808625,2790.78121339,3.1125,3.12,,
2007,3,,129.28276498944658,,,0.0117320160543378,,91.1415,68.88180129862918,4172.58585439,3422.11019552,3.12,3.12,,
2007,4,,133.46308313008805,,,0.0097650289899298,,91.8198,70.54206875780518,4298.55549804,3060.8982462,3.12,3.11,,0.46
2007,5,,147.60791074167545,,,0.0092928377153217,,92.2031,71.94710744816216,4855.84475278,3542.11578779,3.11,3.1,,
2007,6,,136.12098630494512,,,0.0119769443820644,,92.6105,73.73313589889374,4521.09359831,3578.93874324,3.105,3.11,,
2007,7,,127.3875518979554,,,0.0140542939566536,,93.0702,75.31506366064974,4614.2473973,4125.80859236,3.1725,3.16,,
2007,8,,126.59522767863,,,0.0100663797505288,,93.6166,76.44313105832562,4921.64104283,4606.39625312,3.22,3.19,,
2007,9,,123.5104632944452,,,0.0094605329674297,,94.3669,77.03580068694882,4827.80913658,3963.06097141,3.195,3.17,,
2007,10,,128.41538266104467,,,0.0067248533409643,,95.0112,77.57329903042984,5580.77971691,4400.47768436,3.1925,3.17,,0.472
2007,11,,129.73508945617357,,,-0.0040505969300738,,95.8219,77.42022922045572,5424.21401639,4384.49982718,3.1575,3.16,,
2007,12,,128.89792837498598,,,0.0074206207634676,,96.7107,78.06950822368916,5786.64949379,3881.33362587,3.1725,3.17,,
2008,1,24377392.73734,126.22689251081432,,,0.0106239818684042,,97.611,78.80342514057793,5818.32826609,4478.52645426,3.1725,3.17,27.4,0.463
2008,2,21817603.68735,122.8249045091645,,,0.0062372976382368,,98.0667,79.40330930581581,5225.65804597,4209.77681544,3.185,3.17,28.7,
2008,3,19874246.42489,132.33412728743554,,,0.0198495612202256,,99.1763,80.73343662678778,4990.84442066,4163.39683265,3.1875,3.18,27.5,
2008,4,22574032.167110004,145.28049855207212,,,0.0258739223797664,,100.0,81.98021642994603,5845.65635261,4929.57344426,3.2325,3.2,25.3,0.45
2008,5,26632216.59437,154.15616391286648,,,0.0056,,100.56,82.5612279764229,6240.2889257,5200.4647047,3.1825,3.13,22.4,
2008,6,26032756.76773,140.50348421669764,,,0.0063643595863166,,101.2,83.34892433746107,5407.03152667,5195.99173964,3.06,3.05,17.8,
2008,7,27850044.22644,136.63868805371584,,,0.0036561264822132,,101.57,84.03787788524151,7010.51823698,6046.82699384,3.0675,3.05,15.0,0.469
2008,8,26830066.194219995,131.34092143552698,,,0.0047258048636409,,102.05,84.577380728313,7366.70027997,5158.74708221,3.065,3.04,12.9,
2008,9,26557346.90683,132.18593848988462,,,0.0050955414012738,,102.57,85.27359260258032,6918.72559486,5310.89473342,3.155,3.15,13.7,
2008,10,26980235.36391,130.39517884255912,,,0.0042897533391829,,103.01,85.78412186878103,6061.19240792,5128.95839239,3.48,3.4,11.1,0.45
2008,11,23939772.206740007,125.52756329262156,,,0.0033977283758856,,103.36,86.19359615073269,4902.9249549,4182.29345126,3.415,3.38,9.4,
2008,12,25595758.93828,123.46600579407662,,,0.0033862229102166,,103.71,86.48765397995943,4230.9704198,3457.00171288,3.54,3.47,8.2,
2009,1,26341992.86793,116.7584192020652,,,0.0053032494455695,,104.26,86.92471171561459,3714.72179617,2760.06562369,3.545,3.5,8.5,0.454
2009,2,24618111.11586,114.85886148592792,,,0.0043161327450603,,104.71,87.54116658094755,3944.7629906,2663.27301001,3.64,3.58,6.7,
2009,3,23594132.39461,126.16560261026108,,,0.0063986247731831,,105.38,88.39992194314537,4263.70691454,2888.35593094,3.7925,3.74,2.9,
2009,4,24922029.94252,127.9905588745035,,,0.0033213133421903,,105.73,89.14993103027092,5052.29655515,2776.62132511,3.7425,3.73,1.7,0.46
2009,5,29152063.006480005,133.03567047814315,,,0.003310318736404,,106.08,89.38519555684213,5203.36311545,2660.0054315,3.8125,3.76,2.6,
2009,6,28697891.12394,129.31265804805898,,,0.0042420814479638,,106.53,89.81657179664823,5211.30189334,3618.92757191,3.8375,3.81,7.1,
2009,7,29647628.01308,127.3630583750141,,,0.0061954379048155,,107.19,90.38200849258342,4924.71617438,3588.91326078,3.87,3.84,7.1,0.457
2009,8,27027903.97421,124.00328620894652,,,0.0083030133407966,,108.08,91.07747709645106,4351.90853207,3255.18471978,3.845,3.86,7.2,
2009,9,28216983.69565,126.18512812472764,,,0.0074019245003699,,108.88,91.70813721128226,4530.72296451,3665.91725513,3.8425,3.85,7.6,
2009,10,28390514.89107,127.07986188269524,,,0.0079904481998531,,109.75,92.68216152959933,4807.72672213,3656.23696445,3.82,3.83,9.4,0.446
2009,11,28188985.78692,127.09219178029132,,,0.0082915717539862,,110.66,93.45715269706866,4872.38400269,3651.18536619,3.8025,3.82,13.1,
2009,12,30387187.74110001,126.28656380555832,,,0.009307789625881,,111.69,94.81174616870004,4794.4849751,3601.58288106,3.8625,3.83,16.2,
2010,1,31660848.00384,121.50567852923164,,,0.0103858895156235,,112.85,95.76570019035664,4408.1579867,3209.19284597,3.88,3.85,17.3,0.447
2010,2,29774623.42244,119.82280209203972,,,0.0124944616747897,,114.26,97.9116913569368,3958.94856524,3455.07107901,3.925,3.88,17.0,
2010,3,30876326.9911,136.89550162046118,,,0.0113775599509888,,115.56,99.60152606163967,4687.49526522,4402.85408075,3.885,3.89,19.9,
2010,4,32470240.14923,145.77413149301782,,,0.008307372793354,,116.52,100.6027922091548,6208.02178159,4101.00544529,3.9175,3.9,21.6,0.442
2010,5,41815829.19084,158.1106315304388,,,0.0074665293511844,,117.39,101.32931668063097,6502.82266765,4575.37831366,3.965,3.94,23.0,
2010,6,39857299.845010005,149.86155200805445,,,0.0073260073260073,,118.25,102.0475521521518,6369.26284241,5151.02501749,4.01,3.95,23.2,
2010,7,40758866.26167999,139.50568662872732,,,0.0080338266384778,,119.2,102.89767502593664,5983.80409965,5290.50470002,4.0275,3.96,26.4,0.448
2010,8,37333071.69281,137.24598068715568,,,0.0073825503355704,,120.08,103.73776454918692,6382.98920181,5355.47788923,4.0075,3.97,29.5,
2010,9,38480610.32311,136.69642672162283,,,0.0072451698867422,,120.95,104.503203503331,6374.98382671,5336.94397937,4.03,3.985,31.1,
2010,10,38838257.93877,135.13884450692316,,,0.0084332368747415,,121.97,106.3509578747932,5898.59780158,4950.86517118,4.035,3.98,33.0,0.439
2010,11,39326401.24825001,139.59882328372225,,,0.0072968762810527,,122.86,107.45631929582362,5915.33007539,5575.50415512,4.065,4.0,33.6,
2010,12,41226914.32949,138.47764951271685,,,0.0083835259645124,,123.89,108.33493365521164,5484.03293547,5388.75539526,4.1075,4.01,31.3,
2011,1,44794025.91717,133.0769197185519,,,0.0072645088384857,,124.79,109.22057590173532,5185.12354546,4889.20685058,4.135,4.025,30.8,0.434
2011,2,40083049.20091,129.50988684262188,,,0.0073723856078209,,125.71,110.20273556651956,5398.02331527,4764.29308642,4.1525,4.06,35.2,
2011,3,40646198.28298,147.00183909502377,,,0.008432105639965,,126.77,112.98488951174927,6098.10815367,5641.59316662,4.1575,4.07,37.1,
2011,4,42949113.76343001,151.03582303961804,,,0.0083615997475743,,127.83,116.56952856184888,7042.87255537,5532.90220124,4.305,4.11,38.5,0.432
2011,5,54192976.24705002,166.17834208101743,,,0.0073535163889541,,128.77,118.48227225545985,7932.87781064,6489.83520009,4.2975,4.12,38.7,
2011,6,52236509.18944,156.69365851225533,,,0.0071445212394189,,129.69,120.16175671062538,7816.97600448,6704.55025099,4.2725,4.14,39.2,
2011,7,52630130.419800006,146.37808828046835,,,0.0079420155756033,,130.72,122.09454771660369,7225.60453793,6858.54475622,4.34,4.17,40.0,0.437
2011,8,50743553.6368,146.3985053847187,,,0.0083384332925335,,131.81,124.127799846631,8328.46101951,7671.06005752,4.43,4.22,39.1,
2011,9,51666291.09462,147.170906821271,,,0.0083453455731734,,132.91,126.51497072350504,7718.19765888,6888.51334482,4.4325,4.235,36.8,
2011,10,51341559.16326,145.0500024277993,,,0.0063200662102174,,133.75,127.99877935249408,7435.41799125,6303.01564037,4.4875,4.265,33.3,0.429
2011,11,51193015.34161001,146.3616451241655,,,0.0059065420560746,,134.54,129.6864137827667,6493.16602762,6229.75667786,4.74,4.3,32.3,
2011,12,53121856.76879001,143.36165785374328,,,0.0083989891482086,,135.67,131.3785867425809,6306.26266184,5987.40447621,4.74,4.32,31.1,
2012,1,58269293.00637,136.19408129361287,,,0.0091398245743348,,136.91,132.5328759606977,5399.28310439,5363.7523267,4.79,4.355,33.9,0.433
2012,2,51594454.06546001,132.3605259407412,,,0.0073771090497405,,137.92,133.39601156571564,6004.52860677,4724.98383984,4.72,4.37,29.3,
2012,3,52740178.574930005,147.44101624495764,,,0.0093532482598608,,139.21,136.7,6199.97177177,5146.50963753,4.93,4.395,29.9,
2012,4,53474560.225700006,145.52027831854522,,,0.0083327347173334,,140.37,,6714.95581234,4769.81297701,5.09,4.43,30.0,0.418
2012,5,65723743.83354001,157.40418371936033,,,0.008121393460141,,141.51,,7080.82807468,5987.10122764,5.92,4.49,30.4,
2012,6,63431332.45500002,149.0331017415051,,,0.0072079711681155,,142.53,,6822.17082969,6033.5045701,5.95,4.54,32.4,
2012,7,67591386.39419001,146.86279961903688,,,0.0079281554760401,,143.66,,7655.11477343,6344.87749766,6.32,4.6,32.2,0.434
2012,8,65567677.90749,145.69325698881013,,,0.0089099262146734,,144.94,,7451.10289995,6276.43274486,6.37,4.655,32.0,
2012,9,62329438.69167001,142.47153651731426,,,0.008831240513316,,146.22,,6803.12769803,5854.62747987,6.3,4.715,33.7,
2012,10,65077976.57413002,147.23130295530083,,,0.0084119819450143,,147.45,,6889.20924882,6256.61237137,6.34,4.78,35.3,0.411
2012,11,65847507.05950001,146.37343184468628,,,0.009359104781282,,148.83,,6649.42663669,5779.47081789,6.44,4.85,35.8,
2012,12,67893694.3938,143.58505809958143,,,0.0104145669555868,,150.38,,6312.66843165,5436.52903906,6.8,4.925,37.7,
2013,1,72853604.85604,136.51707182504433,,,0.0113711929777895,,152.09,,5383.03303075,5358.22554072,7.92,4.985,37.3,0.427
2013,2,66873108.93975001,132.795321964955,,,0.0049312906831482,,152.84,,4905.87306605,5174.7487146,7.84,5.05,36.9,
2013,3,66136018.916650005,149.40394566736484,,,0.007262496728605,,153.95,,6159.95075635,5619.17967816,8.43,5.13,35.3,
2013,4,73518552.17085,155.94159584157654,,,0.0072750893147126,,155.07,,6895.39059262,6193.45819915,9.4,5.195,33.7,0.414
2013,5,84211763.72536999,167.9734791225302,,,0.00690010962791,,156.14,,8393.24517928,7028.08914824,8.8,5.29,31.7,
2013,6,81406076.17956999,156.27186443024067,,,0.0083258614064301,,157.44,,7483.39320457,6642.80578211,8.05,5.395,30.7,
2013,7,88845426.34186,150.73100129825897,,,0.0092733739837398,,158.9,,6930.6567039,6988.15531125,8.53,5.515,28.7,0.429
2013,8,82919208.46494,148.42144953050052,,,0.0083700440528633,,160.23,,7199.536885,7073.89803118,9.25,5.68,27.6,
2013,9,78725019.11933999,147.0048441881334,,,0.0083005679335955,,161.56,,6544.80737048,6028.93204507,9.48,5.8,27.8,
2013,10,81060398.36161001,148.6939593959755,,,0.0089130973013122,,163.0,,6026.97618903,6830.95882253,9.92,5.92,28.1,0.413
2013,11,80664349.16908,145.69589762827002,,,0.0092638036809815,,164.51,,5089.56340598,6091.64607397,9.57,6.15,26.4,
2013,12,83325717.15459001,142.5768791271264,,,0.014163272749377,,166.84,,4950.55497706,5411.70274783,10.0,6.525,25.3,
2014,1,100412695.35068,137.96969739537636,,0.033537040393349,0.0369999999999996,,,,4275.30071219,5648.62773701,12.65,8.025,22.4,0.422
2014,2,89086655.86355999,132.48630687243056,,0.0587058960012845,0.0341628005061153,,,,4647.73167519,5537.45467736,11.25,7.885,20.3,
2014,3,86674743.02964,144.53782808347017,,0.0327020195201637,0.0258972267536706,,,,4912.95677046,5389.89160671,10.8,8.01,18.9,
2014,4,100925896.57225,152.34143546147135,,0.0228474896865997,0.0178890876565294,,,,6478.5222881,5656.13981304,10.55,8.01,18.6,0.418
2014,5,112848521.85437998,164.20324390256107,,0.0255046662373781,0.0143526654950208,,,,7178.51780478,5776.91925095,11.4,8.095,19.1,
2014,6,109694786.30752,153.80352402990053,,0.0206605483947668,0.0129945134276637,,,,7203.70647853,5847.78330666,12.15,8.15,20.3,
2014,7,118938322.27598,145.4228137340859,,0.0117491553583242,0.0142531356898518,,,,6416.91367617,6145.08568447,12.7,8.23,21.9,0.434
2014,8,108465663.27851,140.10530396605887,,0.0255415556681637,0.0133033539441633,,,,6419.95554828,5644.38807483,14.05,8.42,23.1,
2014,9,108403386.75541,141.71873319955728,,0.0226659218959917,0.0137758875739645,,,,5685.23227474,5644.08801985,15.7,8.44,23.3,
2014,10,114522417.02627,143.3493974176129,,0.0139665897940137,0.0124031007751936,,,,5794.03741877,5494.2799463,14.28,8.515,23.1,0.419
2014,11,111592018.90737,140.8775968982631,,0.0131665528489288,0.0112602468246104,,,,4889.18890312,4650.98823493,13.1,8.54,24.5,
2014,12,118742173.69547,140.4359377491282,,0.0116220433797122,0.0099768394797805,,,,4502.28306792,4300.42248457,13.8,8.565,26.1,
2015,1,131440852.91302,133.99818907035032,,0.0316926924754994,0.0109999999999998,,,,3795.98349349,4362.70509514,13.6,8.66,28.3,0.42
2015,2,117306189.88114,132.627886955774,,0.0145670531390058,0.0089999999999999,,,,3871.71651371,4084.50122666,13.03,8.74,31.3,
2015,3,117802187.38155,149.4090129833281,,0.0185363438501882,0.0129999999999998,,,,4381.46026135,5058.82116417,12.62,8.835,32.7,
2015,4,122639489.26682998,157.4845995373143,,0.0203794833407664,0.0109999999999999,,,,5155.27151519,4932.94982219,12.7,8.92,34.3,0.41
2015,5,149480330.57595998,168.88610058983411,,0.0120741534868817,0.01,,,,5205.50413008,5002.90368466,12.65,9.005,35.8,
