anio,mes,valor
1968,2,0.0070513878572803805
1968,3,0.02099955405099951
1968,4,-0.011430109846375658
1968,5,-0.006531664720282327
1968,6,0.006274941675767319
1968,7,0.011964692043527217
1968,8,-0.011823230728896404
1968,9,0.015684792157637847
1968,10,-9.995412105843038e-05
1968,11,-0.0004864920160329498
1968,12,0.009701571900679403
1969,1,0.009318133943140213
1969,2,0.007969734440322687
1969,3,0.0045341207924051025
1969,4,-0.010751229131895914
1969,5,0.006501314828628043
1969,6,0.011374790186453031
1969,7,0.00362308262636759
1969,8,0.0011431304127672475
1969,9,0.005878036724877589
1969,10,0.0049043929075813
1969,11,0.00554287268450724
1969,12,0.023984727481548687
1970,1,0.004668388563813177
1970,2,0.015481861487724485
1970,3,0.014915050368365664
1970,4,0.00977748807442736
1970,5,0.00648455150963891
1970,6,0.008891609818669328
1970,7,0.036582194353743575
1970,8,0.035179661583921065
1970,9,0.026928773394371792
1970,10,0.02661596958174908
1970,11,0.02454661558109842
1970,12,0.03577572237042197
1971,1,0.06200356231646855
1971,2,0.04138524998866778
1971,3,0.022133716375032707
1971,4,0.011412754178643604
1971,5,0.030273046883223523
1971,6,0.028974846237152473
1971,7,0.0501221280060367
1971,8,0.022030597000813258
1971,9,0.02903082559301331
1971,10,0.02666546794929433
1971,11,-0.0005254124487722663
1971,12,0.0798170603490571
1972,1,0.08444898820245698
1972,2,-0.04867792957936162
1972,3,0.18837889703337843
1972,4,0.04499007279947055
1972,5,0.02800542122129468
1972,6,0.048743223262691
1972,7,0.05444334790168707
1972,8,0.025693593314763258
1972,9,0.034989571565134304
1972,10,0.017548831302412877
1972,11,0.06737563048613203
1972,12,0.04698447057914011
1973,1,0.019687474040777867
1973,2,0.08471523226764173
1973,3,0.10430174823715943
1973,4,0.03459428415977755
1973,5,0.07148387285263527
1973,6,-0.03044328863864098
1973,7,-0.022976383820913524
1973,8,0.00204368006332527
1973,9,0.002614022362817686
1973,10,0.01406745790148478
1973,11,0.003969571328676288
1973,12,0.01922062206713152
1974,1,0.015386102118436353
1974,2,0.011080897348742378
1974,3,0.007127008673435045
1974,4,0.03912143667801588
1974,5,0.028204304529392887
1974,6,0.03680329917520624
1974,7,0.04616404507925024
1974,8,0.029379572556022773
1974,9,0.03066763668923838
1974,10,0.04968235869034042
1974,11,0.01577695013449217
1974,12,0.037327494016397476
1975,1,0.08483063328424156
1975,2,0.09575527197031404
1975,3,0.06839018749483766
1975,4,0.08697332817935831
1975,5,0.07307965860597446
1975,6,0.3207290803645403
1975,7,0.37798910997917334
1975,8,0.24659030901178144
1975,9,0.12495070041922905
1975,10,0.08575175619700558
1975,11,0.11384048698231226
1975,12,0.08865529977667073
1976,1,0.14656830353180195
1976,2,0.18213566845011786
1976,3,0.36953895858194835
1976,4,0.2755920154293273
1976,5,0.0874822457233541
1976,6,0.06176508889791106
1976,7,0.03516081554911034
1976,8,0.1283911638944937
1976,9,0.05778840155403615
1976,10,0.051796422919938995
1976,11,0.09677034322910161
1976,12,0.052842575743387396
1977,1,0.11526553139934032
1977,2,0.11368779987326123
1977,3,0.040327778111095364
1977,4,0.07498400083344489
1977,5,0.06779974871675948
1977,6,0.07549946435314783
1977,7,0.07867750661171333
1977,8,0.0961910017393006
1977,9,0.09156334152797584
1977,10,0.12583814455257117
1977,11,0.08913849210711337
1977,12,0.07333364437305344
1978,1,0.11353291479597867
1978,2,0.050070106115165276
1978,3,0.10126774347730423
1978,4,0.12316319571222879
1978,5,0.07655411414726894
1978,6,0.06108275029057184
1978,7,0.05998271020259126
1978,8,0.08989503971470257
1978,9,0.07636855461669315
1978,10,0.11720966383833159
1978,11,0.07030522283934147
1978,12,0.09749060194497304
1979,1,0.10593058608299673
1979,2,0.09544494361964835
1979,3,0.11896031940030964
1979,4,0.0433505667613291
1979,5,0.05225078515761313
1979,6,0.07165439632110723
1979,7,0.07680722891566269
1979,8,0.12857553405498595
1979,9,0.08260618612704991
1979,10,0.0310481088879132
1979,11,0.040911303078233374
1979,12,0.06910961105753786
1980,1,0.06051495107418126
1980,2,0.03827319587628867
1980,3,0.054238550328906544
1980,4,0.05521544619731579
1980,5,0.054446056008032984
1980,6,0.07036292455824783
1980,7,0.04992091735863976
1980,8,0.030317295923171162
1980,9,0.05674860641505986
1980,10,0.05404704254583192
1980,11,0.04061038641397974
1980,12,0.04399243140964992
1981,1,0.032698988068267695
1981,2,0.047897623400365665
1981,3,0.0531751570132589
1981,4,0.07619931089318842
1981,5,0.07585272749661368
1981,6,0.11245278699782543
1981,7,0.07577550285508505
1981,8,0.08028882938026019
1981,9,0.08804391129210744
1981,10,0.05862489829129375
1981,11,0.07682256638868605
1981,12,0.09104211277658811
1982,1,0.10137057996140139
1982,2,0.05470745470745467
1982,3,0.049025681459788285
1982,4,0.03393015327624614
1982,5,0.03738608925928806
1982,6,0.07750832144555413
1982,7,0.18704417707994603
1982,8,0.138532881992682
1982,9,0.1952326120954852
1982,10,0.11385106474758075
1982,11,0.12073839798618745
1982,12,0.09735308346195488
1983,1,0.162380602498163
1983,2,0.13626512551923428
1983,3,0.11865214972582061
1983,4,0.09605001420858185
1983,5,0.09476276899144417
1983,6,0.1784487862640617
1983,7,0.11475080385852075
1983,8,0.1959167117360736
1983,9,0.24326361409459213
1983,10,0.17147620491057886
1983,11,0.18555127176753702
1983,12,0.1293814657994675
1984,1,0.08452827271673165
1984,2,0.1777619387027798
1984,3,0.21993766642459453
1984,4,0.21642503689556394
1984,5,0.20178622405285254
1984,6,0.1756252332960059
1984,7,0.1402747910923812
